2023-01-02 23:27:46,143 - /home/yrh/桌面/FastApi/test1/1.py[line:62] - ERROR: 重复提交:895581
2023-01-02 23:35:16,688 - /home/yrh/桌面/FastApi/test1/1.py[line:44] - INFO: 成功获取buff商品信息:{'code': 200, 'msg': {'商品名称': '印花 | YEKINDAR（全息）| 2022年安特卫普锦标赛', 'steamCNY价格': '14.07', '玩家价格前五': ['10.36', '10.36', '10.36', '10.36', '10.36']}}
2023-01-03 13:59:37,107 - /home/yrh/桌面/FastApi/test1/1.py[line:56] - INFO: 成功获取buff商品信息:{'code': 200, 'msg': {'商品名称': 'AK-47 | 墨岩 (久经沙场)', 'steamCNY价格': '20.7', '玩家价格前五': ['16.27', '16.37', '16.47', '16.77', '16.79']}}
2023-01-03 13:59:47,341 - /home/yrh/桌面/FastApi/test1/1.py[line:56] - INFO: 成功获取buff商品信息:{'code': 200, 'msg': {'商品名称': '印花 | YEKINDAR（全息）| 2022年安特卫普锦标赛', 'steamCNY价格': '14.83', '玩家价格前五': ['10.35', '10.36', '10.36', '10.36', '10.36']}}
2023-01-03 13:59:47,880 - /home/yrh/桌面/FastApi/test1/1.py[line:56] - INFO: 成功获取buff商品信息:{'code': 200, 'msg': {'商品名称': 'M4A4 | 死寂空间 (略有磨损)', 'steamCNY价格': '69.95', '玩家价格前五': ['53.48', '53.48', '53.58', '53.59', '53.79']}}
2023-01-03 13:59:48,285 - /home/yrh/桌面/FastApi/test1/1.py[line:56] - INFO: 成功获取buff商品信息:{'code': 200, 'msg': {'商品名称': 'AK-47 | 墨岩 (久经沙场)', 'steamCNY价格': '20.7', '玩家价格前五': ['16.27', '16.37', '16.47', '16.77', '16.79']}}
2023-01-03 13:59:52,973 - /home/yrh/桌面/FastApi/test1/1.py[line:56] - INFO: 成功获取buff商品信息:{'code': 200, 'msg': {'商品名称': '印花 | YEKINDAR（全息）| 2022年安特卫普锦标赛', 'steamCNY价格': '14.83', '玩家价格前五': ['10.35', '10.36', '10.36', '10.36', '10.36']}}
2023-01-03 13:59:53,716 - /home/yrh/桌面/FastApi/test1/1.py[line:56] - INFO: 成功获取buff商品信息:{'code': 200, 'msg': {'商品名称': 'M4A4 | 死寂空间 (略有磨损)', 'steamCNY价格': '69.95', '玩家价格前五': ['53.48', '53.48', '53.58', '53.59', '53.79']}}
2023-01-03 13:59:54,509 - /home/yrh/桌面/FastApi/test1/1.py[line:56] - INFO: 成功获取buff商品信息:{'code': 200, 'msg': {'商品名称': 'AK-47 | 墨岩 (久经沙场)', 'steamCNY价格': '20.7', '玩家价格前五': ['16.27', '16.37', '16.47', '16.77', '16.79']}}
2023-01-03 14:00:32,805 - /home/yrh/桌面/FastApi/test1/1.py[line:56] - INFO: 成功获取buff商品信息:{'code': 200, 'msg': {'商品名称': '印花 | YEKINDAR（全息）| 2022年安特卫普锦标赛', 'steamCNY价格': '14.83', '玩家价格前五': ['10.35', '10.36', '10.36', '10.36', '10.36']}}
2023-01-03 14:00:33,146 - /home/yrh/桌面/FastApi/test1/1.py[line:56] - INFO: 成功获取buff商品信息:{'code': 200, 'msg': {'商品名称': 'M4A4 | 死寂空间 (略有磨损)', 'steamCNY价格': '69.95', '玩家价格前五': ['53.48', '53.48', '53.48', '53.59', '53.79']}}
2023-01-03 14:00:33,625 - /home/yrh/桌面/FastApi/test1/1.py[line:56] - INFO: 成功获取buff商品信息:{'code': 200, 'msg': {'商品名称': 'AK-47 | 墨岩 (久经沙场)', 'steamCNY价格': '20.7', '玩家价格前五': ['16.27', '16.37', '16.47', '16.77', '16.79']}}
2023-01-03 14:00:45,735 - /home/yrh/桌面/FastApi/test1/1.py[line:56] - INFO: 成功获取buff商品信息:{'code': 200, 'msg': {'商品名称': '印花 | YEKINDAR（全息）| 2022年安特卫普锦标赛', 'steamCNY价格': '14.83', '玩家价格前五': ['10.35', '10.36', '10.36', '10.36', '10.36']}}
2023-01-03 14:00:46,139 - /home/yrh/桌面/FastApi/test1/1.py[line:56] - INFO: 成功获取buff商品信息:{'code': 200, 'msg': {'商品名称': 'M4A4 | 死寂空间 (略有磨损)', 'steamCNY价格': '69.95', '玩家价格前五': ['53.48', '53.48', '53.48', '53.59', '53.79']}}
2023-01-03 14:00:46,756 - /home/yrh/桌面/FastApi/test1/1.py[line:56] - INFO: 成功获取buff商品信息:{'code': 200, 'msg': {'商品名称': 'AK-47 | 墨岩 (久经沙场)', 'steamCNY价格': '20.7', '玩家价格前五': ['16.27', '16.37', '16.47', '16.77', '16.79']}}
2023-01-03 14:01:45,610 - /home/yrh/桌面/FastApi/test1/1.py[line:56] - INFO: 成功获取buff商品信息:{'code': 200, 'msg': {'商品名称': '印花 | YEKINDAR（全息）| 2022年安特卫普锦标赛', 'steamCNY价格': '14.83', '玩家价格前五': ['10.35', '10.36', '10.36', '10.36', '10.36']}}
2023-01-03 14:01:46,028 - /home/yrh/桌面/FastApi/test1/1.py[line:56] - INFO: 成功获取buff商品信息:{'code': 200, 'msg': {'商品名称': 'M4A4 | 死寂空间 (略有磨损)', 'steamCNY价格': '69.95', '玩家价格前五': ['53.48', '53.48', '53.48', '53.59', '53.79']}}
2023-01-03 14:01:46,664 - /home/yrh/桌面/FastApi/test1/1.py[line:56] - INFO: 成功获取buff商品信息:{'code': 200, 'msg': {'商品名称': 'AK-47 | 墨岩 (久经沙场)', 'steamCNY价格': '20.7', '玩家价格前五': ['16.27', '16.37', '16.47', '16.77', '16.79']}}
2023-01-03 14:02:28,212 - /home/yrh/桌面/FastApi/test1/1.py[line:56] - INFO: 成功获取buff商品信息:{'code': 200, 'msg': {'商品名称': '印花 | YEKINDAR（全息）| 2022年安特卫普锦标赛', 'steamCNY价格': '14.83', '玩家价格前五': ['10.35', '10.36', '10.36', '10.36', '10.36']}}
2023-01-03 14:02:28,822 - /home/yrh/桌面/FastApi/test1/1.py[line:56] - INFO: 成功获取buff商品信息:{'code': 200, 'msg': {'商品名称': 'M4A4 | 死寂空间 (略有磨损)', 'steamCNY价格': '69.95', '玩家价格前五': ['53.48', '53.48', '53.48', '53.59', '53.79']}}
2023-01-03 14:02:29,361 - /home/yrh/桌面/FastApi/test1/1.py[line:56] - INFO: 成功获取buff商品信息:{'code': 200, 'msg': {'商品名称': 'AK-47 | 墨岩 (久经沙场)', 'steamCNY价格': '20.7', '玩家价格前五': ['16.27', '16.37', '16.47', '16.77', '16.79']}}
2023-01-03 14:03:19,204 - /home/yrh/桌面/FastApi/test1/1.py[line:56] - INFO: 成功获取buff商品信息:{'code': 200, 'msg': {'商品名称': '印花 | YEKINDAR（全息）| 2022年安特卫普锦标赛', 'steamCNY价格': '14.83', '玩家价格前五': ['10.35', '10.36', '10.36', '10.36', '10.36']}}
2023-01-03 14:03:19,621 - /home/yrh/桌面/FastApi/test1/1.py[line:56] - INFO: 成功获取buff商品信息:{'code': 200, 'msg': {'商品名称': 'M4A4 | 死寂空间 (略有磨损)', 'steamCNY价格': '69.95', '玩家价格前五': ['53.38', '53.48', '53.48', '53.48', '53.59']}}
2023-01-03 14:03:20,128 - /home/yrh/桌面/FastApi/test1/1.py[line:56] - INFO: 成功获取buff商品信息:{'code': 200, 'msg': {'商品名称': 'AK-47 | 墨岩 (久经沙场)', 'steamCNY价格': '20.7', '玩家价格前五': ['16.27', '16.27', '16.37', '16.47', '16.77']}}
2023-01-03 14:03:22,299 - /home/yrh/桌面/FastApi/test1/1.py[line:56] - INFO: 成功获取buff商品信息:{'code': 200, 'msg': {'商品名称': '印花 | YEKINDAR（全息）| 2022年安特卫普锦标赛', 'steamCNY价格': '14.83', '玩家价格前五': ['10.35', '10.36', '10.36', '10.36', '10.36']}}
2023-01-03 14:03:22,891 - /home/yrh/桌面/FastApi/test1/1.py[line:56] - INFO: 成功获取buff商品信息:{'code': 200, 'msg': {'商品名称': 'M4A4 | 死寂空间 (略有磨损)', 'steamCNY价格': '69.95', '玩家价格前五': ['53.38', '53.48', '53.48', '53.48', '53.59']}}
2023-01-03 14:03:23,404 - /home/yrh/桌面/FastApi/test1/1.py[line:56] - INFO: 成功获取buff商品信息:{'code': 200, 'msg': {'商品名称': 'AK-47 | 墨岩 (久经沙场)', 'steamCNY价格': '20.7', '玩家价格前五': ['16.27', '16.27', '16.37', '16.47', '16.77']}}
2023-01-03 14:03:27,217 - /home/yrh/桌面/FastApi/test1/1.py[line:56] - INFO: 成功获取buff商品信息:{'code': 200, 'msg': {'商品名称': '印花 | YEKINDAR（全息）| 2022年安特卫普锦标赛', 'steamCNY价格': '14.83', '玩家价格前五': ['10.35', '10.36', '10.36', '10.36', '10.36']}}
2023-01-03 14:03:27,730 - /home/yrh/桌面/FastApi/test1/1.py[line:56] - INFO: 成功获取buff商品信息:{'code': 200, 'msg': {'商品名称': 'M4A4 | 死寂空间 (略有磨损)', 'steamCNY价格': '69.95', '玩家价格前五': ['53.38', '53.48', '53.48', '53.48', '53.59']}}
2023-01-03 14:03:28,724 - /home/yrh/桌面/FastApi/test1/1.py[line:56] - INFO: 成功获取buff商品信息:{'code': 200, 'msg': {'商品名称': 'AK-47 | 墨岩 (久经沙场)', 'steamCNY价格': '20.7', '玩家价格前五': ['16.27', '16.27', '16.37', '16.47', '16.77']}}
2023-01-03 14:03:52,896 - /home/yrh/桌面/FastApi/test1/1.py[line:56] - INFO: 成功获取buff商品信息:{'code': 200, 'msg': {'商品名称': '印花 | YEKINDAR（全息）| 2022年安特卫普锦标赛', 'steamCNY价格': '14.83', '玩家价格前五': ['10.35', '10.36', '10.36', '10.36', '10.36']}}
2023-01-03 14:03:53,406 - /home/yrh/桌面/FastApi/test1/1.py[line:56] - INFO: 成功获取buff商品信息:{'code': 200, 'msg': {'商品名称': 'M4A4 | 死寂空间 (略有磨损)', 'steamCNY价格': '69.95', '玩家价格前五': ['53.38', '53.48', '53.48', '53.48', '53.59']}}
2023-01-03 14:03:53,838 - /home/yrh/桌面/FastApi/test1/1.py[line:56] - INFO: 成功获取buff商品信息:{'code': 200, 'msg': {'商品名称': 'AK-47 | 墨岩 (久经沙场)', 'steamCNY价格': '20.7', '玩家价格前五': ['16.27', '16.27', '16.37', '16.47', '16.77']}}
2023-01-03 14:04:22,073 - /home/yrh/桌面/FastApi/test1/1.py[line:56] - INFO: 成功获取buff商品信息:{'code': 200, 'msg': {'商品名称': '印花 | YEKINDAR（全息）| 2022年安特卫普锦标赛', 'steamCNY价格': '14.83', '玩家价格前五': ['10.35', '10.36', '10.36', '10.36', '10.36']}}
2023-01-03 14:04:22,537 - /home/yrh/桌面/FastApi/test1/1.py[line:56] - INFO: 成功获取buff商品信息:{'code': 200, 'msg': {'商品名称': 'M4A4 | 死寂空间 (略有磨损)', 'steamCNY价格': '69.95', '玩家价格前五': ['53.38', '53.48', '53.48', '53.48', '53.59']}}
2023-01-03 14:04:23,125 - /home/yrh/桌面/FastApi/test1/1.py[line:56] - INFO: 成功获取buff商品信息:{'code': 200, 'msg': {'商品名称': 'AK-47 | 墨岩 (久经沙场)', 'steamCNY价格': '20.7', '玩家价格前五': ['16.27', '16.27', '16.37', '16.47', '16.77']}}
2023-01-03 14:05:28,842 - /home/yrh/桌面/FastApi/test1/1.py[line:56] - INFO: 成功获取buff商品信息:{'code': 200, 'msg': {'商品名称': '印花 | YEKINDAR（全息）| 2022年安特卫普锦标赛', 'steamCNY价格': '14.83', '玩家价格前五': ['10.35', '10.36', '10.36', '10.36', '10.36']}}
2023-01-03 14:05:29,582 - /home/yrh/桌面/FastApi/test1/1.py[line:56] - INFO: 成功获取buff商品信息:{'code': 200, 'msg': {'商品名称': 'M4A4 | 死寂空间 (略有磨损)', 'steamCNY价格': '69.95', '玩家价格前五': ['53.34', '53.38', '53.48', '53.48', '53.59']}}
2023-01-03 14:05:30,069 - /home/yrh/桌面/FastApi/test1/1.py[line:56] - INFO: 成功获取buff商品信息:{'code': 200, 'msg': {'商品名称': 'AK-47 | 墨岩 (久经沙场)', 'steamCNY价格': '20.7', '玩家价格前五': ['16.17', '16.17', '16.37', '16.47', '16.77']}}
2023-01-03 14:05:40,744 - /home/yrh/桌面/FastApi/test1/1.py[line:56] - INFO: 成功获取buff商品信息:{'code': 200, 'msg': {'商品名称': '印花 | YEKINDAR（全息）| 2022年安特卫普锦标赛', 'steamCNY价格': '14.83', '玩家价格前五': ['10.35', '10.36', '10.36', '10.36', '10.36']}}
2023-01-03 14:05:41,360 - /home/yrh/桌面/FastApi/test1/1.py[line:56] - INFO: 成功获取buff商品信息:{'code': 200, 'msg': {'商品名称': 'M4A4 | 死寂空间 (略有磨损)', 'steamCNY价格': '69.95', '玩家价格前五': ['53.34', '53.38', '53.48', '53.48', '53.59']}}
2023-01-03 14:05:42,051 - /home/yrh/桌面/FastApi/test1/1.py[line:56] - INFO: 成功获取buff商品信息:{'code': 200, 'msg': {'商品名称': 'AK-47 | 墨岩 (久经沙场)', 'steamCNY价格': '20.7', '玩家价格前五': ['16.17', '16.17', '16.37', '16.47', '16.77']}}
2023-01-03 14:06:20,781 - /home/yrh/桌面/FastApi/test1/1.py[line:56] - INFO: 成功获取buff商品信息:{'code': 200, 'msg': {'商品名称': '印花 | YEKINDAR（全息）| 2022年安特卫普锦标赛', 'steamCNY价格': '14.83', '玩家价格前五': ['10.35', '10.36', '10.36', '10.36', '10.36']}}
2023-01-03 14:06:21,294 - /home/yrh/桌面/FastApi/test1/1.py[line:56] - INFO: 成功获取buff商品信息:{'code': 200, 'msg': {'商品名称': 'M4A4 | 死寂空间 (略有磨损)', 'steamCNY价格': '69.95', '玩家价格前五': ['53.34', '53.38', '53.48', '53.48', '53.59']}}
2023-01-03 14:06:21,600 - /home/yrh/桌面/FastApi/test1/1.py[line:56] - INFO: 成功获取buff商品信息:{'code': 200, 'msg': {'商品名称': 'AK-47 | 墨岩 (久经沙场)', 'steamCNY价格': '20.7', '玩家价格前五': ['16.17', '16.17', '16.37', '16.47', '16.77']}}
2023-01-03 14:07:02,003 - /home/yrh/桌面/FastApi/test1/1.py[line:56] - INFO: 成功获取buff商品信息:{'code': 200, 'msg': {'商品名称': '印花 | YEKINDAR（全息）| 2022年安特卫普锦标赛', 'steamCNY价格': '14.83', '玩家价格前五': ['10.35', '10.36', '10.36', '10.36', '10.36']}}
2023-01-03 14:07:02,455 - /home/yrh/桌面/FastApi/test1/1.py[line:56] - INFO: 成功获取buff商品信息:{'code': 200, 'msg': {'商品名称': 'M4A4 | 死寂空间 (略有磨损)', 'steamCNY价格': '69.95', '玩家价格前五': ['53.34', '53.38', '53.48', '53.48', '53.59']}}
2023-01-03 14:07:02,864 - /home/yrh/桌面/FastApi/test1/1.py[line:56] - INFO: 成功获取buff商品信息:{'code': 200, 'msg': {'商品名称': 'AK-47 | 墨岩 (久经沙场)', 'steamCNY价格': '20.7', '玩家价格前五': ['16.17', '16.17', '16.37', '16.47', '16.77']}}
2023-01-03 14:07:10,318 - /home/yrh/桌面/FastApi/test1/1.py[line:56] - INFO: 成功获取buff商品信息:{'code': 200, 'msg': {'商品名称': '印花 | YEKINDAR（全息）| 2022年安特卫普锦标赛', 'steamCNY价格': '14.83', '玩家价格前五': ['10.35', '10.36', '10.36', '10.36', '10.36']}}
2023-01-03 14:07:10,857 - /home/yrh/桌面/FastApi/test1/1.py[line:56] - INFO: 成功获取buff商品信息:{'code': 200, 'msg': {'商品名称': 'M4A4 | 死寂空间 (略有磨损)', 'steamCNY价格': '69.95', '玩家价格前五': ['53.34', '53.38', '53.48', '53.48', '53.59']}}
2023-01-03 14:07:11,265 - /home/yrh/桌面/FastApi/test1/1.py[line:56] - INFO: 成功获取buff商品信息:{'code': 200, 'msg': {'商品名称': 'AK-47 | 墨岩 (久经沙场)', 'steamCNY价格': '20.7', '玩家价格前五': ['16', '16.17', '16.3', '16.37', '16.47']}}
2023-01-03 14:07:17,692 - /home/yrh/桌面/FastApi/test1/1.py[line:56] - INFO: 成功获取buff商品信息:{'code': 200, 'msg': {'商品名称': '印花 | YEKINDAR（全息）| 2022年安特卫普锦标赛', 'steamCNY价格': '14.83', '玩家价格前五': ['10.35', '10.36', '10.36', '10.36', '10.36']}}
2023-01-03 14:07:18,019 - /home/yrh/桌面/FastApi/test1/1.py[line:56] - INFO: 成功获取buff商品信息:{'code': 200, 'msg': {'商品名称': 'M4A4 | 死寂空间 (略有磨损)', 'steamCNY价格': '69.95', '玩家价格前五': ['53.34', '53.38', '53.48', '53.48', '53.59']}}
2023-01-03 14:07:18,509 - /home/yrh/桌面/FastApi/test1/1.py[line:56] - INFO: 成功获取buff商品信息:{'code': 200, 'msg': {'商品名称': 'AK-47 | 墨岩 (久经沙场)', 'steamCNY价格': '20.7', '玩家价格前五': ['16', '16.17', '16.3', '16.37', '16.47']}}
2023-01-03 14:07:34,752 - /home/yrh/桌面/FastApi/test1/1.py[line:56] - INFO: 成功获取buff商品信息:{'code': 200, 'msg': {'商品名称': '印花 | YEKINDAR（全息）| 2022年安特卫普锦标赛', 'steamCNY价格': '14.83', '玩家价格前五': ['10.35', '10.36', '10.36', '10.36', '10.36']}}
2023-01-03 14:07:35,079 - /home/yrh/桌面/FastApi/test1/1.py[line:56] - INFO: 成功获取buff商品信息:{'code': 200, 'msg': {'商品名称': 'M4A4 | 死寂空间 (略有磨损)', 'steamCNY价格': '69.95', '玩家价格前五': ['53.34', '53.38', '53.48', '53.48', '53.59']}}
2023-01-03 14:07:35,317 - /home/yrh/桌面/FastApi/test1/1.py[line:56] - INFO: 成功获取buff商品信息:{'code': 200, 'msg': {'商品名称': 'AK-47 | 墨岩 (久经沙场)', 'steamCNY价格': '20.7', '玩家价格前五': ['16', '16.17', '16.3', '16.37', '16.47']}}
2023-01-03 14:08:46,389 - /home/yrh/桌面/FastApi/test1/1.py[line:56] - INFO: 成功获取buff商品信息:{'code': 200, 'msg': {'商品名称': '印花 | YEKINDAR（全息）| 2022年安特卫普锦标赛', 'steamCNY价格': '14.83', '玩家价格前五': ['10.35', '10.36', '10.36', '10.36', '10.36']}}
2023-01-03 14:08:46,906 - /home/yrh/桌面/FastApi/test1/1.py[line:56] - INFO: 成功获取buff商品信息:{'code': 200, 'msg': {'商品名称': 'M4A4 | 死寂空间 (略有磨损)', 'steamCNY价格': '69.95', '玩家价格前五': ['53.34', '53.38', '53.48', '53.48', '53.59']}}
2023-01-03 14:08:47,392 - /home/yrh/桌面/FastApi/test1/1.py[line:56] - INFO: 成功获取buff商品信息:{'code': 200, 'msg': {'商品名称': 'AK-47 | 墨岩 (久经沙场)', 'steamCNY价格': '20.7', '玩家价格前五': ['16', '16.17', '16.3', '16.37', '16.47']}}
2023-01-03 14:08:56,634 - /home/yrh/桌面/FastApi/test1/1.py[line:56] - INFO: 成功获取buff商品信息:{'code': 200, 'msg': {'商品名称': '印花 | YEKINDAR（全息）| 2022年安特卫普锦标赛', 'steamCNY价格': '14.83', '玩家价格前五': ['10.35', '10.36', '10.36', '10.36', '10.36']}}
2023-01-03 14:08:57,041 - /home/yrh/桌面/FastApi/test1/1.py[line:56] - INFO: 成功获取buff商品信息:{'code': 200, 'msg': {'商品名称': 'M4A4 | 死寂空间 (略有磨损)', 'steamCNY价格': '69.95', '玩家价格前五': ['53.34', '53.38', '53.48', '53.48', '53.59']}}
2023-01-03 14:08:57,733 - /home/yrh/桌面/FastApi/test1/1.py[line:56] - INFO: 成功获取buff商品信息:{'code': 200, 'msg': {'商品名称': 'AK-47 | 墨岩 (久经沙场)', 'steamCNY价格': '20.7', '玩家价格前五': ['16', '16.17', '16.3', '16.37', '16.47']}}
2023-01-03 14:09:07,692 - /home/yrh/桌面/FastApi/test1/1.py[line:56] - INFO: 成功获取buff商品信息:{'code': 200, 'msg': {'商品名称': '印花 | YEKINDAR（全息）| 2022年安特卫普锦标赛', 'steamCNY价格': '14.83', '玩家价格前五': ['10.35', '10.36', '10.36', '10.36', '10.36']}}
2023-01-03 14:09:08,305 - /home/yrh/桌面/FastApi/test1/1.py[line:56] - INFO: 成功获取buff商品信息:{'code': 200, 'msg': {'商品名称': 'M4A4 | 死寂空间 (略有磨损)', 'steamCNY价格': '69.95', '玩家价格前五': ['53.34', '53.38', '53.48', '53.48', '53.59']}}
2023-01-03 14:09:08,612 - /home/yrh/桌面/FastApi/test1/1.py[line:56] - INFO: 成功获取buff商品信息:{'code': 200, 'msg': {'商品名称': 'AK-47 | 墨岩 (久经沙场)', 'steamCNY价格': '20.7', '玩家价格前五': ['16', '16.17', '16.3', '16.37', '16.47']}}
2023-01-03 14:09:14,637 - /home/yrh/桌面/FastApi/test1/1.py[line:56] - INFO: 成功获取buff商品信息:{'code': 200, 'msg': {'商品名称': '印花 | YEKINDAR（全息）| 2022年安特卫普锦标赛', 'steamCNY价格': '14.83', '玩家价格前五': ['10.35', '10.36', '10.36', '10.36', '10.36']}}
2023-01-03 14:09:14,958 - /home/yrh/桌面/FastApi/test1/1.py[line:56] - INFO: 成功获取buff商品信息:{'code': 200, 'msg': {'商品名称': 'M4A4 | 死寂空间 (略有磨损)', 'steamCNY价格': '69.95', '玩家价格前五': ['53.34', '53.38', '53.48', '53.48', '53.59']}}
2023-01-03 14:09:15,681 - /home/yrh/桌面/FastApi/test1/1.py[line:56] - INFO: 成功获取buff商品信息:{'code': 200, 'msg': {'商品名称': 'AK-47 | 墨岩 (久经沙场)', 'steamCNY价格': '20.7', '玩家价格前五': ['16.37', '16.47', '16.77', '16.79', '16.79']}}
2023-01-03 14:09:21,387 - /home/yrh/桌面/FastApi/test1/1.py[line:56] - INFO: 成功获取buff商品信息:{'code': 200, 'msg': {'商品名称': '印花 | YEKINDAR（全息）| 2022年安特卫普锦标赛', 'steamCNY价格': '14.83', '玩家价格前五': ['10.35', '10.36', '10.36', '10.36', '10.36']}}
2023-01-03 14:09:21,819 - /home/yrh/桌面/FastApi/test1/1.py[line:56] - INFO: 成功获取buff商品信息:{'code': 200, 'msg': {'商品名称': 'M4A4 | 死寂空间 (略有磨损)', 'steamCNY价格': '69.95', '玩家价格前五': ['53.34', '53.38', '53.48', '53.48', '53.59']}}
2023-01-03 14:09:22,206 - /home/yrh/桌面/FastApi/test1/1.py[line:56] - INFO: 成功获取buff商品信息:{'code': 200, 'msg': {'商品名称': 'AK-47 | 墨岩 (久经沙场)', 'steamCNY价格': '20.7', '玩家价格前五': ['16.37', '16.47', '16.77', '16.79', '16.79']}}
2023-01-03 14:09:30,733 - /home/yrh/桌面/FastApi/test1/1.py[line:56] - INFO: 成功获取buff商品信息:{'code': 200, 'msg': {'商品名称': '印花 | YEKINDAR（全息）| 2022年安特卫普锦标赛', 'steamCNY价格': '14.83', '玩家价格前五': ['10.35', '10.36', '10.36', '10.36', '10.36']}}
